279,Pukatawagan Airport,Manitoba,Canada,Yes,-101.266,55.7492,airport,Pukatawagan MB,0
280,Norway House Airport,Manitoba,Canada,Yes,-97.84359,53.95823,airport,Norway House MB,0
281,Sherridon,Manitoba,Canada,Yes,-101.08745,55.12405,populated place,Sherridon MB,0
282,High River,Alberta,Canada,Yes,-113.86867,50.58341,populated place,High River AB,9826
283,Huntingdon,Quebec,Canada,Yes,-74.16593,45.08339,populated place,Huntingdon QC,2865
284,Deschambault Lake,Saskatchewan,Canada,Yes,-103.36707,54.91674,populated place,Deschambault Lake SK,0
285,Daniel's Harbour,Newfoundland and Labrador,Canada,Yes,-57.58156,50.23333,populated place,Daniels Harbour NL,0
286,La Tuque,Quebec,Canada,Yes,-72.7824,47.43337,section of populated place,La Tuque QC,9503
287,Kingston,Ontario,Canada,Yes,-76.48098,44.22976,populated place,Kingston ON,114195
288,Conklin,Alberta,Canada,Yes,-111.08511,55.63351,populated place,Conklin,0
289,White Rock,British Columbia,Canada,Yes,-122.8026,49.01636,populated place,White Rock BC,66450
290,Baie Verte Peninsula,Newfoundland and Labrador,Canada,Yes,-56.49821,49.83328,peninsula,Baie Verte Peninsula NL,0
291,Lunenburg,Nova Scotia,Canada,Yes,-64.31658,44.37847,populated place,Lunenburg NS,2473
292,Burin,Newfoundland and Labrador,Canada,Yes,-55.165,47.03324,populated place,Burin NL,0
293,Sifton,Manitoba,Canada,Yes,-100.6628,49.6656,second-order administrative division,Sifton MB,0
294,Cameron,Manitoba,Canada,Yes,-100.58419,49.4167,administrative division,Cameron MB,0
295,Morton,Manitoba,Canada,Yes,-100.09666,49.17812,administrative division,Morton MB,0
296,Riverside,Manitoba,Canada,Yes,-97.41818,49.4092,area,Riverside MB,0
297,Turtle Mountain Provincial Park,Manitoba,Canada,Yes,-100.25116,49.05003,reserve,Turtle Mountain MB,0
298,Strathcona,Manitoba,Canada,Yes,-99.50053,49.33332,administrative division,Strathcona MB,0
299,Argyle,Manitoba,Canada,Yes,-99.24752,49.34642,second-order administrative division,Argyle MB,0
300,Pangnirtung,Nunavut,Canada,Yes,-65.69996,66.14642,populated locality,Pangnirtung NU,1320
301,Colchester,Nova Scotia,Canada,Yes,-63.24868,45.33345,second-order administrative division,Colchester NS,50000
302,Pictou,Nova Scotia,Canada,Yes,-62.70936,45.67875,populated place,Pictou NS,3732
303,Antigonish,Nova Scotia,Canada,Yes,-61.99858,45.61685,populated place,Antigonish NS,5003
304,Inverness County,Nova Scotia,Canada,Yes,-61.0818,46.33344,second-order administrative division,Inverness NS,0
305,Victoria County,Nova Scotia,Canada,Yes,-60.58177,46.50014,second-order administrative division,Victoria NS,0
306,Cumberland County,Nova Scotia,Canada,Yes,-64.16543,45.75015,second-order administrative division,Cumberland NS,0
307,Gander International Airport,Newfoundland and Labrador,Canada,Yes,-54.56081,48.94483,airport,Gander NL,0
308,Hare Bay,Newfoundland and Labrador,Canada,Yes,-54.01481,48.8499,populated place,Hare Bay NL,968
309,Swift Current,Newfoundland and Labrador,Canada,Yes,-54.20929,47.88527,populated place,Swift Current NL,0
310,Metro Vancouver Regional District,British Columbia,Canada,Yes,-123.00264,49.33296,second-order administrative division,Greater Vancouver BC,0
311,Fraser Valley,British Columbia,Canada,Yes,-121.83587,49.58299,second-order administrative division,Fraser Valley BC,277000
312,Khyex River,British Columbia,Canada,Yes,-129.79812,54.23599,stream,Khyex River BC,0
313,St. Albert,Alberta,Canada,Yes,-113.63533,53.63344,populated place,St. Albert AB,57719
314,Parkland County,Alberta,Canada,Yes,-114.37148,53.48293,second-order administrative division,Parkland County AB,0
315,County of Two Hills No. 21,Alberta,Canada,Yes,-111.52708,53.71596,second-order administrative division,Two Hills County AB,0
316,Kneehill County,Alberta,Canada,Yes,-113.26582,51.66342,second-order administrative division,Kneehill County AB,0
317,Camrose,Alberta,Canada,Yes,-112.83525,53.01684,populated place,Camrose AB,15686
318,Municipal District of Bighorn No. 8,Alberta,Canada,Yes,-115.08094,51.35819,second-order administrative division,Bighorn AB,0
319,Rock Creek,Yukon,Canada,Yes,-139.08634,64.06197,populated locality,Rock Creek YT,0
320,Communauté de Wemotaci Indian Reserve,Quebec,Canada,Yes,-73.78243,47.90011,reservation,Wemotaci reserve QC,0
321,Kamloops,British Columbia,Canada,Yes,-120.3192,50.66648,populated place,Kamloops BC,68714
322,Williams Lake,British Columbia,Canada,Yes,-122.14451,52.14153,populated place,Cariboo BC,14168
323,Tuktoyaktuk,Northwest Territories,Canada,Yes,-133.03422,69.44472,populated locality,Tuktoyaktuk NT,978
324,Mackenzie Delta,Northwest Territories,Canada,Yes,-136.42202,68.83301,cape,Mackenzie Delta NT,0
325,Vaughan,Ontario,Canada,Yes,-79.49827,43.8361,populated place,Vaughan ON,238866
326,Newmarket,Ontario,Canada,Yes,-79.46631,44.05011,populated place,Newmarket ON,74295
327,Notre-Dame-des-Prairies,Quebec,Canada,Yes,-73.43245,46.05007,populated place,Notre-Dame-des-Prairies QC,8230
328,Alma,Quebec,Canada,Yes,-71.6491,48.55009,populated place,Alma QC,29526
329,Baie-Saint-Paul,Quebec,Canada,Yes,-70.49858,47.44109,populated place,Baie-Saint-Paul QC,7288
330,Miramichi,New Brunswick,Canada,Yes,-65.50186,47.02895,populated place,Miramichi NB,18129
331,Restigouche River,New Brunswick,Canada,Yes,-66.38283,48.08817,stream,Restigouche River NB,0
332,Val-des-Bois,Quebec,Canada,Yes,-75.59933,45.9168,populated place,Val-des-Bois QC,0
333,Gracefield,Quebec,Canada,Yes,-75.95693,46.09261,third-order administrative division,Gracefield QC,0
334,Mont-Laurier,Quebec,Canada,Yes,-75.4993,46.55011,populated place,Mont-Laurier QC,13405
335,Steinbach,Manitoba,Canada,Yes,-96.68451,49.52579,populated place,Steinbach MB,9607
336,Cranberry Portage,Manitoba,Canada,Yes,-101.37797,54.58623,populated place,Cranberry Portage MB,0
337,Meat Cove,Nova Scotia,Canada,Yes,-60.56017,47.02385,populated place,Meat Cove NS,0
338,Yarmouth County,Nova Scotia,Canada,Yes,-66.03216,43.95015,second-order administrative division,Yarmouth County NS,0
339,Baie Verte,New Brunswick,Canada,Yes,-64.10318,46.01483,populated place,Baie-Verte NB,0
340,Port Elgin,New Brunswick,Canada,Yes,-64.08683,46.04874,populated place,Port Elgin NB,0
341,Midland,Ontario,Canada,Yes,-79.88296,44.7501,populated place,Midland ON,31502
342,Leamington,Ontario,Canada,Yes,-82.59981,42.05009,populated place,Leamington ON,0
343,Port-au-Prince,Ouest,Haiti,No,-72.33881,18.54349,capital of a political entity,Port-au-Prince,1234742
344,Cap-Haïtien,Nord,Haiti,No,-72.19815,19.75938,seat of a first-order administrative division, Haiti,134815
345,Aiti,Corsica,France,No,9.24243,42.39798,populated place, Haiti,30
346,Hispaniola,,Dominican Republic,No,-71,19,island, Haiti,0
347,Mount Logan,Yukon,Canada,Yes,-140.40523,60.56707,mountain,YT,0
348,King Peak,Yukon,Canada,Yes,-140.65388,60.58306,peak,YT,0
349,Mount Lucania,Yukon,Canada,Yes,-140.46277,61.02194,mountain,YT,0
350,Merville,British Columbia,Canada,Yes,-125.05286,49.78294,populated place,Merville BC,0
351,Armstrong,British Columbia,Canada,Yes,-119.20235,50.44979,populated place,Lang BC,4275
352,Kicking Horse Pass,British Columbia,Canada,Yes,-116.2869,51.45279,pass,Kicking Horse Pass,0
353,Winisk Lake,Ontario,Canada,Yes,-87.39311,52.94125,lake,Winisk ON,0
354,County of Thorhild No. 7,Alberta,Canada,Yes,-113.05201,54.22436,second-order administrative division,County of Thorhild AB,0
355,Britannia Beach,British Columbia,Canada,Yes,-123.20476,49.62741,populated place,Britannia Beach BC,0
356,Perth-Andover,New Brunswick,Canada,Yes,-67.70393,46.73551,populated place,Perth-Andover NB,0
357,Chatham-Kent,Ontario,Canada,Yes,-82.1831,42.40009,second-order administrative division,Kent ON,108589
358,Windsor Airport,Ontario,Canada,Yes,-82.96201,42.27032,airport,Essex ON,0
359,Comox Valley Airport,British Columbia,Canada,Yes,-124.88667,49.71083,airport,Comox BC,0
360,Victoria,British Columbia,Canada,Yes,-123.3693,48.43294,seat of a first-order administrative division,Victoria BC,289625
361,Chapleau Airport,Ontario,Canada,Yes,-83.35276,47.82088,airport,Chapleau ON,0
362,Bonaventure Airport,Quebec,Canada,Yes,-65.4603,48.0711,airport,Bonaventure QC,0
363,Cross Lake (Charlie Sinclair Memorial) Airport,Manitoba,Canada,Yes,-97.7608,54.6106,airport,Cross Lake MB,0
364,Seymourville,Manitoba,Canada,Yes,-96.3275,51.18642,area,Seymourville MB,0
365,Haileybury,Ontario,Canada,Yes,-79.63732,47.44904,populated place,Haileybury ON,0
366,Winnipeg/St. Andrews Airport,Manitoba,Canada,Yes,-97.0325,50.0564,airport,St. Andrews MB,0
367,St. Clements,Manitoba,Canada,Yes,-96.75121,50.1642,second-order administrative division,St. Clements MB,0
368,Echo Harbour,British Columbia,Canada,Yes,-131.76443,52.6941,harbor(s),Echo Harbour BC,0
369,Dawson City,Yukon,Canada,Yes,-139.43328,64.06013,populated place,Dawson YT,1319
370,Lac Rideau,Quebec,Canada,Yes,-73.33389,47.385,lake,Rideau QC,0
371,Pike Lake Provincial Park,Saskatchewan,Canada,Yes,-106.81795,51.89449,park,Pike Lake SK,0
372,Coalmont,British Columbia,Canada,Yes,-120.7,49.51667,populated place,Coalmont BC,0
373,Liverpool/South Shore Regional Airport,Nova Scotia,Canada,Yes,-64.8561,44.2303,airport,Liverpool NS,0
374,Capreol,Ontario,Canada,Yes,-80.92109,46.70626,area,Capreol ON,0
375,Crerar,Ontario,Canada,Yes,-80.24968,46.58339,area,Crerar ON,0
376,Baie de Baffin,Nunavut,Canada,Yes,-67.99642,74.00135,bay,Baffin Bay NU,0
377,Moose River Gold Mines,Nova Scotia,Canada,Yes,-62.94207,44.98483,populated place,Moose River NS,0
378,Jordan Academy of Dance,Indiana,United States,No,-86.165,39.84611,building(s),Dance Township ON,0
379,Sydney Mines,Nova Scotia,Canada,Yes,-60.21767,46.23669,populated place,Sydney Mines NS,7312
380,Cape Breton County,Nova Scotia,Canada,Yes,-60.31516,46.00014,second-order administrative division,Cape Breton NS,147000
381,Gogama,Ontario,Canada,Yes,-81.72232,47.67521,populated place,Gogama ON,0
382,Little St. Lawrence,Newfoundland and Labrador,Canada,Yes,-55.34832,46.93324,area,Little St. Lawrence NL,0
383,Almonte,Ontario,Canada,Yes,-76.19585,45.22993,populated place,Almonte ON,0
384,Aldershot,Ontario,Canada,Yes,-79.84098,43.3088,populated place,Aldershot ON,0
385,Saint-Donat,Quebec,Canada,Yes,-74.21591,46.31678,populated place,Saint-Donat QC,0
386,Okanagan,British Columbia,Canada,Yes,-119.34997,50.36386,abandoned populated place,Okanagan Valley BC,297601
387,Florenceville-Bristol,New Brunswick,Canada,Yes,-67.61536,46.44353,populated place,Bristol NB,1639
388,Dugald,Manitoba,Canada,Yes,-96.83872,49.8861,populated place,Dugald MB,0
389,Red Deer River,Alberta,Canada,Yes,-110.00162,50.96683,stream,Red Deer River AB,0
390,Mississagi Provincial Park,Ontario,Canada,Yes,-82.69985,46.58336,park,Mississagi ON,0
391,Fraser River Junction,British Columbia,Canada,Yes,-122.88592,49.19966,area,Fraser River BC,0
392,Saint-Joachim-de-Shefford,Quebec,Canada,Yes,-72.53242,45.45008,populated place,Saint-Joachim QC,0
393,Rimouski,Quebec,Canada,Yes,-68.52396,48.44879,populated place,Rimouski QC,42240
394,Cabano,Quebec,Canada,Yes,-68.8781,47.68065,populated place,Cabano QC,3199
395,Saguenay,Quebec,Canada,Yes,-71.06573,48.41675,populated place,QC,143692
396,Canoe River,British Columbia,Canada,Yes,-119.26921,52.73329,area,Canoe River BC,0
397,Sumas Mountain,British Columbia,Canada,Yes,-122.18587,49.08298,mountain,Sumas BC,0
398,Chilliwack,British Columbia,Canada,Yes,-121.95257,49.16638,seat of a second-order administrative division,Chilliwack BC,77000
399,Coniston,Ontario,Canada,Yes,-80.84973,46.48338,populated place,Coniston ON,0
400,Stephenville Crossing,Newfoundland and Labrador,Canada,Yes,-58.4318,48.50001,populated place,Stephenville Crossing NL,1183
401,Irishtown-Summerside,Newfoundland and Labrador,Canada,Yes,-57.9817,48.98331,populated place,Summerside NL,0
402,Eastend,Saskatchewan,Canada,Yes,-108.81813,49.51674,populated place,Eastend SK,0
403,Lake Superior,Ontario,Canada,Yes,-87.09861,48.33222,lake,Lake Superior ON,0
404,White Point Beach,Nova Scotia,Canada,Yes,-64.7362,43.96466,beach,White Point Beach NS,0
405,Moose Jaw,Saskatchewan,Canada,Yes,-105.53445,50.40005,populated place,Moose Jaw SK,32166
406,Lake Louise,Alberta,Canada,Yes,-116.22806,51.41167,lake,Lake Louise AB,0
407,Nicolet,Quebec,Canada,Yes,-72.61582,46.21676,populated place,Nicolet QC,5257
408,Springhill,Nova Scotia,Canada,Yes,-64.04873,45.65015,populated place,Springhill NS,3940
409,Peace River Regional District,British Columbia,Canada,Yes,-122.75302,56.6665,second-order administrative division,Peace River BC,0
410,Murdochville,Quebec,Canada,Yes,-65.5006,48.9583,populated place,Murdochville QC,764
411,Thetford-Mines,Quebec,Canada,Yes,-71.30539,46.09371,populated place,Thetford Mines QC,25704
412,Prince Rupert,British Columbia,Canada,Yes,-130.32098,54.31507,populated place,Prince Rupert BC,14708
413,Amaranth,Manitoba,Canada,Yes,-98.73906,50.59562,populated place,Amaranth MB,0
414,Lanark County,Ontario,Canada,Yes,-76.33269,45.08341,second-order administrative division,Lanark ON,0
415,Revelstoke,British Columbia,Canada,Yes,-118.1953,50.99712,populated place,Revelstoke BC,7533
416,The Battery,Newfoundland and Labrador,Canada,Yes,-52.68134,47.56659,area,The Battery NL,0
417,St. John's Harbour,Newfoundland and Labrador,Canada,Yes,-55.59832,47.44995,harbor(s),St. John's Harbour NL,0
418,Chedabucto Bay,Nova Scotia,Canada,Yes,-61.13182,45.40015,bay,Chedabucto Bay NS,0
419,McBride,British Columbia,Canada,Yes,-120.16932,53.29995,populated place,McBride BC,0
420,Central Coast Regional District,British Columbia,Canada,Yes,-127.00323,52.16638,second-order administrative division, Pacific coast,0
421,West Beach,British Columbia,Canada,Yes,-128.142,51.65677,beach,West coast British Columbia,0
422,Saint-Joachim-de-Tourelle,Quebec,Canada,Yes,-66.4155,49.15009,area,Saint-Joachim-de-Tourelle QC,0
423,Port Alberni,British Columbia,Canada,Yes,-124.8028,49.24133,populated place,Port Alberni BC,21282
424,Hope,British Columbia,Canada,Yes,-121.44144,49.38299,populated place,Hope BC,4598
425,Ocean Falls,British Columbia,Canada,Yes,-127.69177,52.35258,populated place,Ocean Falls BC,0
426,LaSalle,Quebec,Canada,Yes,-73.63518,45.43038,populated place,Lasalle QC,0
427,Lake Huron,Ontario,Canada,Yes,-81.76806,44.64083,lake,Lake Huron ON,0
428,Port-Menier Airport,Quebec,Canada,Yes,-64.28861,49.83639,airport, Japan,0
429,Baie-Comeau,Quebec,Canada,Yes,-68.14894,49.21679,populated place,Baie-Comeau QC,29808
430,Crowsnest Pass,British Columbia,Canada,Yes,-114.68532,49.63332,pass,Crowsnest Pass BC,0
431,South Huron,Ontario,Canada,Yes,-81.51647,43.31679,populated place,Huron ON,9982
432,Spruce Camp Creek,British Columbia,Canada,Yes,-127.37018,54.74975,stream,Camp Creek BC,0
433,Lambeth,Ontario,Canada,Yes,-81.29975,42.90009,area,Lambeth ON,0
434,Dunnville,Ontario,Canada,Yes,-79.61631,42.90011,populated place,Dunnville ON,0
435,Porteau Cove Park,British Columbia,Canada,Yes,-123.23678,49.55726,reserve,Porteau BC,0
436,Monroe City,Indiana,United States,No,-87.35446,38.61533,populated place,Lively ON,536
437,Centralia/James T. Field Memorial Aerodrome,Ontario,Canada,Yes,-81.5083,43.2856,airport,Field ON,0
438,Fraser Canyon,British Columbia,Canada,Yes,-121.41925,49.633,canyon,Fraser Canyon BC,0
439,Saint-Jean-Marie-Vianney,Quebec,Canada,Yes,-75.91603,46.61681,area,Saint-Jean-Vianney QC,0
440,Maniwaki,Quebec,Canada,Yes,-75.96605,46.38341,populated place,Maniwaki QC,4236
441,Egan-Sud,Quebec,Canada,Yes,-75.99935,46.43341,populated place,Egan QC,0
442,Prairies de Gimbes,Wallonia,Belgium,No,5.33333,50.08333,populated place,Western Prairies,0
443,Victoriaville,Quebec,Canada,Yes,-71.96579,46.05007,populated place,Victoriaville QC,34426
444,Corner Brook,Newfoundland and Labrador,Canada,Yes,-57.95202,48.95001,populated place,Corner Brook NL,18693
445,Smoky Lake,Alberta,Canada,Yes,-112.46863,54.11687,populated place,Smoky AB,1063
446,Harbour Breton,Newfoundland and Labrador,Canada,Yes,-55.79833,47.48325,populated place,Harbour Breton NL,1898
447,Cedoux,Saskatchewan,Canada,Yes,-103.8678,49.88335,populated place,Cedoux SK,0
448,Rae Point,Northwest Territories,Canada,Yes,-115.81938,62.656,point,Rae Point NT,0
449,Devastation Glacier,British Columbia,Canada,Yes,-123.53612,50.60659,glacier(s),Devastation Glacier BC,0
450,Saint-Bonaventure,Quebec,Canada,Yes,-72.68242,45.96676,populated place,Saint Bonaventure QC,0
451,Pincher Creek,Alberta,Canada,Yes,-113.95195,49.48328,populated place,Pincher Creek AB,3855
452,Northumberland Strait,Nova Scotia,Canada,Yes,-62.74865,45.86683,channel,Northumberland Strait (NS,0
453,Niagara Peninsula,Ontario,Canada,Yes,-79.34379,43.02482,area,Niagara Peninsula ON,1000000
454,Cranbrook,British Columbia,Canada,Yes,-115.76879,49.49991,populated place,Cranbrook BC,18610
455,Petty Harbour-Maddox Cove,Newfoundland and Labrador,Canada,Yes,-52.71475,47.46659,populated place,Petty Harbour NL,0
456,Fort McMurray,Alberta,Canada,Yes,-111.38103,56.72676,populated place,Fort McMurray AB,76000
457,Rainbow Lake Airport,Alberta,Canada,Yes,-119.408,58.4914,airport,Rainbow Lake AB,0
458,Saint-Eustache,Quebec,Canada,Yes,-73.90554,45.565,populated place,St-Eustache QC,42062
459,Eastman,Quebec,Canada,Yes,-72.3158,45.30008,populated place,Eastman QC,0
460,Milk River,Alberta,Canada,Yes,-112.08453,49.15416,second-order administrative division,Milk River AB,0
461,Special Area No. 2,Alberta,Canada,Yes,-111.65708,51.0673,second-order administrative division,area AB,0
462,Matagami,Quebec,Canada,Yes,-77.63277,49.75018,populated place,Matagami QC,1966
463,Golden,British Columbia,Canada,Yes,-116.9689,51.29995,populated place,Golden BC,4038
464,Glace Bay,Nova Scotia,Canada,Yes,-59.95698,46.19695,populated place,Glace Bay NS,19968
465,Woodstock,Ontario,Canada,Yes,-80.7497,43.13339,seat of a second-order administrative division,Woodstock ON,33892
466,Drumheller,Alberta,Canada,Yes,-112.63384,51.41472,second-order administrative division,Drumheller AB,0
467,Mississauga,Ontario,Canada,Yes,-79.6583,43.5789,populated place,Mississauga ON,668549
468,Val-d'Or,Quebec,Canada,Yes,-77.79737,48.0974,populated place,Val d'Or QC,31123
469,Webb,Saskatchewan,Canada,Yes,-108.20138,50.18337,populated place,Webb SK,0
470,Red Lake,Ontario,Canada,Yes,-93.82736,51.01678,populated place,Red Lake ON,4366
471,Stawamus River,British Columbia,Canada,Yes,-123.15228,49.68755,stream,Squamish River BC,0
472,Sussex,New Brunswick,Canada,Yes,-65.50663,45.72266,populated place,Sussex NB,4048
473,Northwest Gander River,Newfoundland and Labrador,Canada,Yes,-55.00738,48.86432,stream,Northwest River NL,0
474,Sheshatshiu,Newfoundland and Labrador,Canada,Yes,-60.14594,53.51868,populated place,Sheshatshiu NL,0
475,Grand Bay–Westfield,New Brunswick,Canada,Yes,-66.25275,45.34075,populated place,Westfield NB,0
476,Grand Bay,New Brunswick,Canada,Yes,-66.22325,45.30825,area,Grand Bay NB,1000
477,Squamish Airport,British Columbia,Canada,Yes,-123.16185,49.78279,airport,Squamish BC,0
478,Oro-Medonte,Ontario,Canada,Yes,-79.60404,44.57821,third-order administrative division,Medonte ON,0
479,Labrador City,Newfoundland and Labrador,Canada,Yes,-66.91137,52.94626,populated place,Labrador City NL,10313
480,Lodgepole,Alberta,Canada,Yes,-115.31885,53.10011,area,Lodgepole AB,0
481,Orillia,Ontario,Canada,Yes,-79.42068,44.60868,populated place,Orillia ON,30178
482,Sherbrooke,Quebec,Canada,Yes,-71.89908,45.40008,populated place,Sherbrooke QC,129447
483,Dunsmuir Land District,British Columbia,Canada,Yes,-124.28602,49.09964,area,Dunsmuir BC,0
484,Curling Cove,Newfoundland and Labrador,Canada,Yes,-57.9817,48.96671,cove(s),Curling NL,0
485,Yellowknife Airport,Northwest Territories,Canada,Yes,-114.44028,62.46278,airport,Northwest Territories,0
486,Déline Airport,Northwest Territories,Canada,Yes,-123.43569,65.21054,airport,Northwest Territories,0
487,Reeces Corners,Ontario,Canada,Yes,-82.11765,42.97992,populated place,Reeces Corners ON,0
488,Cincinnati,Ohio,United States,No,-84.51439,39.12711,seat of a second-order administrative division,Cincinnati. Ohio,296943
489,Northern America,,,No,-105.64453,54.77535,region, USA,344000000
490,Cape Breton Island,Nova Scotia,Canada,Yes,-60.80521,46.0332,island,Cape Breton Island NS,0
491,Avalon Peninsula,Newfoundland and Labrador,Canada,Yes,-53.4981,47.49989,peninsula,Avalon Peninsula NL,0
492,Drayton Valley,Alberta,Canada,Yes,-114.98544,53.21682,populated place,Drayton Valley AB,6099
493,Chesley,Ontario,Canada,Yes,-81.09524,44.29658,populated place,Chesley ON,0
494,London,Ontario,Canada,Yes,-81.23304,42.98339,populated place,London ON,346765
495,Smiths Falls,Ontario,Canada,Yes,-76.02333,44.90452,populated place,Smiths Falls ON,10553
496,Stoney Creek,Ontario,Canada,Yes,-79.76633,43.21681,populated place,Stoney Creek ON,0
497,Hinton,Alberta,Canada,Yes,-117.58567,53.40009,populated place,Hinton AB,9889
498,Angola on the Lake,New York,United States,No,-79.04893,42.65478,populated place,Lake Erie ON,1675
499,Cape Race,Newfoundland and Labrador,Canada,Yes,-53.07299,46.65793,cape,Cape Race NL,0
500,Blue River,British Columbia,Canada,Yes,-119.31049,52.11009,populated place,Blue River BC,0
501,Roseau Rapids 2A,Manitoba,Canada,Yes,-96.94034,49.21078,reservation,Roseau MB,0
502,Rivière-du-Loup,Quebec,Canada,Yes,-69.54243,47.82699,populated place,Libya,18586
503,Lac Libye,Quebec,Canada,Yes,-75.43167,48.04111,lake,Libya,0
504,Lowbanks,Ontario,Canada,Yes,-79.45333,42.87444,populated place,Libya,0
505,Slave Lake Airport,Alberta,Canada,Yes,-114.77722,55.29306,airport,Slave Lake AB,0
506,Hall Lake,Saskatchewan,Canada,Yes,-107.16724,54.06673,lake,Hall Lake SK,0
507,Wollaston Lake Airport,Saskatchewan,Canada,Yes,-103.172,58.1069,airport,Wollaston Lake SK,0
508,Brandon,Manitoba,Canada,Yes,-99.95306,49.84692,populated place,Brandon MB,26234
509,Weyburn,Saskatchewan,Canada,Yes,-103.85109,49.66675,populated place,Weyburn SK,9362
510,Yarmouth,Nova Scotia,Canada,Yes,-66.11557,43.83345,populated place,Yarmouth NS,7500
511,Wolfe Lake,New Brunswick,Canada,Yes,-65.13984,45.65679,lake,Wolfe Lake NB,0
512,Eckville,Alberta,Canada,Yes,-114.36996,52.36191,second-order administrative division,Eckville AB,0
513,Lacombe,Alberta,Canada,Yes,-113.7353,52.46681,populated place,Lacombe AB,10059
514,Paddle River,Alberta,Canada,Yes,-114.2521,54.08345,stream,Paddle River AB,0
515,Fort Vermilion 173B,Alberta,Canada,Yes,-115.99428,58.38352,reservation,Fort Vermilion AB,0
516,Resolute Bay Airport,Nunavut,Canada,Yes,-94.96944,74.71694,airport,Resolute Bay NU,0
517,Goderich,Ontario,Canada,Yes,-81.71339,43.74171,populated place,Goderich ON,8032
518,Kingcome Inlet,British Columbia,Canada,Yes,-126.20205,50.95328,populated locality,Kingcome Inlet BC,0
519,Bella Coola Airport,British Columbia,Canada,Yes,-126.59583,52.3875,airport,Bella Coola BC,0
520,Fort Albany,Ontario,Canada,Yes,-81.66664,52.19998,populated locality,Fort Albany ON,900
521,Mackenzie County,Alberta,Canada,Yes,-117.04606,58.68989,second-order administrative division,Mackenzie County AB,0
522,Lac de la Province,Quebec,Canada,Yes,-75.225,45.90444,lake,Province of Quebec,0
523,Vita,Manitoba,Canada,Yes,-96.56201,49.13387,populated place,Vita MB,0
524,Sicamous,British Columbia,Canada,Yes,-118.98565,50.83312,populated place,Sicamous BC,2732
525,Peachland,British Columbia,Canada,Yes,-119.73568,49.76647,populated place,Peachland BC,1305
526,Thunder Bay,Ontario,Canada,Yes,-89.25018,48.38202,populated place,Thunder Bay ON,99334
527,Midwest City,Oklahoma,United States,No,-97.3967,35.44951,populated place, Midwest,57249
528,Northeast Florida Regional Airport,Florida,United States,No,-81.34198,29.95782,airport,Northeast USA,0
529,Island Lake Airport,Manitoba,Canada,Yes,-94.65383,53.85691,airport,Island Lake MB,0
530,Garden Hill,Manitoba,Canada,Yes,-94.65185,53.87449,area,Garden Hill MB,0
531,Coalhurst,Alberta,Canada,Yes,-112.93246,49.7464,populated place,Coalhurst AB,1552
532,Burlington,Ontario,Canada,Yes,-79.83713,43.38621,populated place,Burlington ON,164415
533,Quesnel Lake,British Columbia,Canada,Yes,-120.93889,52.50833,lake,Quesnel Lake BC,0
534,Saint-Jean-sur-Richelieu,Quebec,Canada,Yes,-73.26259,45.30713,populated place,Saint-Jean-sur-Richelieu QC,71613
535,Cumberland House Provincial Park,Saskatchewan,Canada,Yes,-102.26477,53.95429,park,Cumberland House SK,0
536,Sainte-Brigitte-de-Laval,Quebec,Canada,Yes,-71.20789,47.00273,populated place,Sainte-Brigitte-de-Laval QC,0
537,Birgunj,Central Region,Nepal,No,84.87735,27.01043,populated place,Nepal,133238
538,Bharatpur,Central Region,Nepal,No,84.43589,27.6768,populated place,Nepal,107157
539,Nepāl Peak,,Nepal,No,88.18301,27.77667,peak,Nepal,0
540,Long Lake,Alberta,Canada,Yes,-113.65528,54.57889,lake,Long Lake AB,0
541,Chestermere,Alberta,Canada,Yes,-113.81867,51.03341,populated place,Chestermere AB,3590
542,Tecumseh,Ontario,Canada,Yes,-82.89983,42.31678,populated place,Tecumseh ON,0
543,Christmas Island,Nova Scotia,Canada,Yes,-60.74479,45.97429,populated place,Christmas Island NS,0
544,Horton,Ontario,Canada,Yes,-76.66612,45.50011,third-order administrative division,Horton ON,0
545,Easterville,Manitoba,Canada,Yes,-99.81359,53.10753,area,Easterville MB,0
546,Chemawawin 1,Manitoba,Canada,Yes,-100.38412,53.31425,reservation,Chemawawin MB,0
547,West Kelowna,British Columbia,Canada,Yes,-119.58333,49.8625,populated place,West Kelowna BC,28793
548,Burns Bog,British Columbia,Canada,Yes,-122.97762,49.12466,bog(s),Burns Bog BC,0
549,Seaforth Channel,British Columbia,Canada,Yes,-128.29954,52.24672,channel,Seaforth Channel BC,0
